log_type,column_name,missing_count,missing_rate_pct,classification
power_report,block_18_inv_4_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_1_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_1_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_2_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_2_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_3_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_3_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_4_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_19_inv_4_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_1_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_1_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_2_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_2_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_3_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_3_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_4_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_20_inv_4_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_1_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_1_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_2_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_2_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_3_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_3_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_4_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_21_inv_4_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_1_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_1_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_2_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_2_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_3_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_3_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_4_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_22_inv_4_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_1_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_1_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_2_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_2_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_3_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_3_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_4_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_23_inv_4_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_1_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_1_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_2_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_2_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_3_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_3_dc_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_4_ac_kw,2,0.01,Partial Missing (0.01%)
power_report,block_24_inv_4_dc_kw,1,0.0,Partial Missing (0.0%)
power_report,block_24_inv_5_ac_kw,1,0.0,Partial Missing (0.0%)
power_report,block_24_inv_5_dc_kw,1,0.0,Partial Missing (0.0%)
power_report,is_sensor_fault,0,0.0,None (0%)
power_report,radiation_clipped_w_m2,0,0.0,None (0%)
energy_report,timestamp,0,0.0,None (0%)
energy_report,block_1_inv_1_mwh,0,0.0,None (0%)
energy_report,block_1_inv_2_mwh,0,0.0,None (0%)
energy_report,block_1_inv_3_mwh,0,0.0,None (0%)
energy_report,block_1_inv_4_mwh,0,0.0,None (0%)
energy_report,block_2_inv_1_mwh,0,0.0,None (0%)
energy_report,block_2_inv_2_mwh,0,0.0,None (0%)
energy_report,block_2_inv_3_mwh,0,0.0,None (0%)
energy_report,block_2_inv_4_mwh,0,0.0,None (0%)
energy_report,block_3_inv_1_mwh,0,0.0,None (0%)
energy_report,block_3_inv_2_mwh,0,0.0,None (0%)
energy_report,block_3_inv_3_mwh,0,0.0,None (0%)
energy_report,block_3_inv_4_mwh,0,0.0,None (0%)
energy_report,block_4_inv_1_mwh,0,0.0,None (0%)
energy_report,block_4_inv_2_mwh,0,0.0,None (0%)
energy_report,block_4_inv_3_mwh,0,0.0,None (0%)
energy_report,block_4_inv_4_mwh,0,0.0,None (0%)
energy_report,block_5_inv_1_mwh,0,0.0,None (0%)
energy_report,block_5_inv_2_mwh,0,0.0,None (0%)
energy_report,block_5_inv_3_mwh,0,0.0,None (0%)
energy_report,block_5_inv_4_mwh,0,0.0,None (0%)
energy_report,block_6_inv_1_mwh,0,0.0,None (0%)
energy_report,block_6_inv_2_mwh,0,0.0,None (0%)
energy_report,block_6_inv_3_mwh,0,0.0,None (0%)
energy_report,block_6_inv_4_mwh,0,0.0,None (0%)
energy_report,block_7_inv_1_mwh,0,0.0,None (0%)
energy_report,block_7_inv_2_mwh,0,0.0,None (0%)
energy_report,block_7_inv_3_mwh,0,0.0,None (0%)
energy_report,block_7_inv_4_mwh,0,0.0,None (0%)
energy_report,block_7_inv_5_mwh,0,0.0,None (0%)
energy_report,block_8_inv_1_mwh,0,0.0,None (0%)
energy_report,block_8_inv_2_mwh,0,0.0,None (0%)
energy_report,block_8_inv_3_mwh,0,0.0,None (0%)
energy_report,block_8_inv_4_mwh,0,0.0,None (0%)
energy_report,block_8_inv_5_mwh,0,0.0,None (0%)
energy_report,block_9_inv_1_mwh,0,0.0,None (0%)
energy_report,block_9_inv_2_mwh,0,0.0,None (0%)
energy_report,block_9_inv_3_mwh,0,0.0,None (0%)
energy_report,block_9_inv_4_mwh,0,0.0,None (0%)
energy_report,block_10_inv_1_mwh,0,0.0,None (0%)
energy_report,block_10_inv_2_mwh,0,0.0,None (0%)
energy_report,block_10_inv_3_mwh,0,0.0,None (0%)
energy_report,block_10_inv_4_mwh,0,0.0,None (0%)
energy_report,block_10_inv_5_mwh,0,0.0,None (0%)
energy_report,block_11_inv_1_mwh,0,0.0,None (0%)
energy_report,block_11_inv_2_mwh,0,0.0,None (0%)
energy_report,block_11_inv_3_mwh,0,0.0,None (0%)
energy_report,block_11_inv_4_mwh,0,0.0,None (0%)
energy_report,block_11_inv_5_mwh,0,0.0,None (0%)
energy_report,block_12_inv_1_mwh,0,0.0,None (0%)
energy_report,block_12_inv_2_mwh,0,0.0,None (0%)
energy_report,block_12_inv_3_mwh,0,0.0,None (0%)
energy_report,block_12_inv_4_mwh,0,0.0,None (0%)
energy_report,block_12_inv_5_mwh,0,0.0,None (0%)
energy_report,block_13_inv_1_mwh,0,0.0,None (0%)
energy_report,block_13_inv_2_mwh,0,0.0,None (0%)
energy_report,block_13_inv_3_mwh,0,0.0,None (0%)
energy_report,block_13_inv_4_mwh,0,0.0,None (0%)
energy_report,block_14_inv_1_mwh,0,0.0,None (0%)
energy_report,block_14_inv_2_mwh,0,0.0,None (0%)
energy_report,block_14_inv_3_mwh,0,0.0,None (0%)
energy_report,block_14_inv_4_mwh,0,0.0,None (0%)
energy_report,block_15_inv_1_mwh,0,0.0,None (0%)
energy_report,block_15_inv_2_mwh,0,0.0,None (0%)
energy_report,block_15_inv_3_mwh,0,0.0,None (0%)
energy_report,block_15_inv_4_mwh,0,0.0,None (0%)
energy_report,block_16_inv_1_mwh,0,0.0,None (0%)
energy_report,block_16_inv_2_mwh,0,0.0,None (0%)
energy_report,block_16_inv_3_mwh,0,0.0,None (0%)
energy_report,block_16_inv_4_mwh,0,0.0,None (0%)
energy_report,block_17_inv_1_mwh,0,0.0,None (0%)
energy_report,block_17_inv_2_mwh,0,0.0,None (0%)
energy_report,block_17_inv_3_mwh,0,0.0,None (0%)
energy_report,block_17_inv_4_mwh,0,0.0,None (0%)
energy_report,block_18_inv_1_mwh,0,0.0,None (0%)
energy_report,block_18_inv_2_mwh,0,0.0,None (0%)
energy_report,block_18_inv_3_mwh,0,0.0,None (0%)
energy_report,block_18_inv_4_mwh,0,0.0,None (0%)
energy_report,block_19_inv_1_mwh,0,0.0,None (0%)
energy_report,block_19_inv_2_mwh,0,0.0,None (0%)
energy_report,block_19_inv_3_mwh,0,0.0,None (0%)
energy_report,block_19_inv_4_mwh,0,0.0,None (0%)
energy_report,block_20_inv_1_mwh,0,0.0,None (0%)
energy_report,block_20_inv_2_mwh,0,0.0,None (0%)
energy_report,block_20_inv_3_mwh,0,0.0,None (0%)
energy_report,block_20_inv_4_mwh,0,0.0,None (0%)
energy_report,block_21_inv_1_mwh,0,0.0,None (0%)
energy_report,block_21_inv_2_mwh,0,0.0,None (0%)
energy_report,block_21_inv_3_mwh,0,0.0,None (0%)
energy_report,block_21_inv_4_mwh,0,0.0,None (0%)
energy_report,block_22_inv_1_mwh,0,0.0,None (0%)
energy_report,block_22_inv_2_mwh,0,0.0,None (0%)
energy_report,block_22_inv_3_mwh,0,0.0,None (0%)
energy_report,block_22_inv_4_mwh,0,0.0,None (0%)
energy_report,block_23_inv_1_mwh,0,0.0,None (0%)
energy_report,block_23_inv_2_mwh,0,0.0,None (0%)
energy_report,block_23_inv_3_mwh,0,0.0,None (0%)
energy_report,block_23_inv_4_mwh,0,0.0,None (0%)
energy_report,block_24_inv_1_mwh,0,0.0,None (0%)
energy_report,block_24_inv_2_mwh,0,0.0,None (0%)
energy_report,block_24_inv_3_mwh,0,0.0,None (0%)
energy_report,block_24_inv_4_mwh,0,0.0,None (0%)
energy_report,block_24_inv_5_mwh,0,0.0,None (0%)
energy_report,is_sensor_fault,0,0.0,None (0%)
